time,temperature_2m_max,temperature_2m_min,precipitation_sum,rain_sum,snowfall_sum,wind_speed_10m_max,wind_gusts_10m_max,temperature_2m_mean,relative_humidity_2m_mean,cloud_cover_mean,pressure_msl_mean,wind_speed_10m_min
2019-06-06,20.8,9.1,0.0,0.0,0.0,20.2,41.0,14.9,60,21,1008.7,4.3
2019-06-07,22.6,7.9,0.1,0.1,0.0,21.0,42.1,15.7,59,12,1013.2,4.0
2019-06-08,20.2,8.4,0.0,0.0,0.0,11.8,24.8,14.8,53,28,1022.8,2.0
2019-06-09,26.0,11.5,0.0,0.0,0.0,11.9,27.4,19.3,46,45,1023.7,3.8
2019-06-10,25.3,12.9,2.2,2.2,0.0,23.5,47.9,19.4,61,85,1016.1,5.9
2019-06-11,17.8,11.7,18.3,18.3,0.0,34.3,69.1,15.5,72,75,1011.1,7.4
2019-06-12,21.9,9.1,0.0,0.0,0.0,17.8,38.9,15.9,63,38,1018.0,6.8
2019-06-13,17.3,11.1,2.0,2.0,0.0,25.3,51.1,14.7,65,96,1010.6,5.2
2019-06-14,15.9,10.0,6.8,6.8,0.0,29.9,59.0,13.2,85,84,1005.4,12.2
2019-06-15,22.0,11.6,4.7,4.7,0.0,31.1,62.3,15.6,75,87,1009.8,12.8
2019-06-16,19.1,10.6,0.0,0.0,0.0,14.4,29.5,14.9,75,59,1010.8,6.9
2019-06-17,21.4,9.5,0.0,0.0,0.0,16.3,34.6,15.7,65,41,1014.9,0.7
2019-06-18,23.7,11.0,0.0,0.0,0.0,9.7,21.6,18.6,62,65,1013.0,1.8
2019-06-19,25.3,14.7,0.0,0.0,0.0,15.3,29.5,20.1,69,61,1007.7,3.9
2019-06-20,17.9,13.9,14.2,14.2,0.0,24.0,47.2,15.9,90,86,1002.8,11.2
2019-06-21,22.4,13.0,0.0,0.0,0.0,18.3,36.7,17.4,60,91,1004.8,8.7
2019-06-22,23.5,13.8,0.0,0.0,0.0,23.9,49.3,18.7,50,33,1010.9,7.8
2019-06-23,25.5,14.2,0.0,0.0,0.0,25.1,49.7,19.6,51,43,1011.0,10.9
2019-06-24,23.3,11.3,0.0,0.0,0.0,10.9,23.0,18.2,51,70,1010.9,2.2
2019-06-25,23.3,15.2,15.5,15.5,0.0,18.8,37.1,18.3,75,74,1008.2,6.9
2019-06-26,26.0,15.5,0.2,0.2,0.0,18.4,45.0,20.9,72,24,1013.6,6.0
2019-06-27,26.8,17.3,0.0,0.0,0.0,23.6,46.4,21.5,70,21,1017.5,4.8
2019-06-28,27.2,15.8,0.0,0.0,0.0,20.5,41.4,21.6,67,58,1018.2,7.0
2019-06-29,24.8,17.0,1.8,1.8,0.0,16.6,30.6,20.5,79,69,1012.2,2.2
2019-06-30,22.1,14.6,19.7,19.7,0.0,15.5,37.4,18.2,81,56,1009.2,3.7
2019-07-01,25.5,14.7,0.0,0.0,0.0,18.1,36.4,20.5,68,56,1011.3,5.7
2019-07-02,28.0,17.8,0.1,0.1,0.0,17.9,34.9,22.3,60,31,1006.8,7.5
2019-07-03,27.6,15.7,0.0,0.0,0.0,11.4,23.0,22.2,67,12,1010.6,2.9
2019-07-04,30.5,16.9,0.0,0.0,0.0,11.7,25.6,24.5,62,63,1016.6,4.0
2019-07-05,28.7,18.9,3.0,3.0,0.0,14.8,42.1,24.3,73,66,1015.8,5.5
2019-07-06,28.2,18.6,4.8,4.8,0.0,23.2,46.4,24.0,67,53,1010.7,13.4
2019-07-07,24.1,14.0,0.0,0.0,0.0,18.4,37.1,18.9,51,0,1015.6,3.0
2019-07-08,25.7,13.2,0.0,0.0,0.0,14.1,29.2,20.1,52,14,1014.8,1.3
2019-07-09,28.8,16.2,0.0,0.0,0.0,18.0,37.1,22.3,56,64,1015.2,6.6
2019-07-10,28.6,17.7,0.0,0.0,0.0,11.5,23.0,23.2,58,70,1014.8,3.6
2019-07-11,26.8,18.7,15.7,15.7,0.0,21.7,42.5,21.6,85,94,1009.0,3.1
2019-07-12,26.1,17.9,6.5,6.5,0.0,19.1,38.2,21.8,78,54,1005.6,4.4
2019-07-13,26.5,16.2,0.8,0.8,0.0,23.4,43.9,21.2,72,29,1009.5,9.0
2019-07-14,24.2,16.5,0.7,0.7,0.0,23.2,46.4,20.1,68,25,1012.3,6.9
2019-07-15,25.8,14.5,0.0,0.0,0.0,18.4,37.8,20.4,61,40,1016.1,6.9
2019-07-16,27.7,16.7,0.5,0.5,0.0,22.7,45.0,22.7,69,68,1012.5,6.5
2019-07-17,26.5,18.9,3.1,3.1,0.0,22.2,42.8,23.1,73,71,1010.7,1.6
2019-07-18,26.0,15.3,0.0,0.0,0.0,15.8,29.5,20.9,57,62,1013.8,5.4
2019-07-19,30.7,20.0,0.1,0.1,0.0,26.0,58.0,25.0,74,28,1006.0,8.3
2019-07-20,31.8,21.8,0.0,0.0,0.0,24.0,49.7,26.5,75,48,1005.6,11.8
2019-07-21,28.0,19.8,2.3,2.3,0.0,20.8,45.0,24.3,67,55,1005.8,6.1
2019-07-22,22.2,16.5,0.0,0.0,0.0,13.0,28.8,19.5,58,90,1011.9,0.4
2019-07-23,24.2,15.8,0.0,0.0,0.0,15.7,34.9,20.1,60,60,1010.6,4.6
2019-07-24,23.0,13.9,0.1,0.1,0.0,16.4,36.0,18.2,64,32,1015.2,4.2
2019-07-25,25.5,15.2,0.5,0.5,0.0,13.0,33.5,20.8,65,28,1018.0,1.0
2019-07-26,29.2,17.6,0.0,0.0,0.0,12.1,27.7,23.4,66,6,1022.1,6.6
2019-07-27,29.4,18.4,0.0,0.0,0.0,17.0,36.7,24.2,60,14,1020.4,7.1
2019-07-28,27.1,21.1,0.8,0.8,0.0,23.5,54.0,23.6,68,46,1013.4,9.7
2019-07-29,29.8,19.1,0.0,0.0,0.0,15.8,34.2,24.7,68,46,1011.7,7.8
2019-07-30,29.5,21.6,2.4,2.4,0.0,20.2,52.6,24.2,74,70,1011.7,8.2
2019-07-31,26.4,18.6,2.8,2.8,0.0,18.8,39.6,22.7,71,61,1014.6,8.4
2019-08-01,26.5,14.6,0.0,0.0,0.0,17.1,33.8,20.9,50,22,1018.9,4.3
2019-08-02,27.1,17.0,0.0,0.0,0.0,13.4,31.0,22.1,58,12,1018.5,6.9
2019-08-03,27.4,17.5,0.5,0.5,0.0,21.7,41.4,21.8,62,41,1013.2,7.3
2019-08-04,23.0,13.6,0.0,0.0,0.0,18.2,40.3,18.0,52,14,1014.5,5.2
2019-08-05,25.4,12.1,0.0,0.0,0.0,15.4,33.1,19.3,57,14,1013.5,5.0
2019-08-06,28.5,15.6,0.5,0.5,0.0,13.7,35.6,22.1,62,75,1008.3,3.7
2019-08-07,23.9,18.7,4.9,4.9,0.0,10.2,28.8,20.9,87,97,1007.3,2.5
2019-08-08,26.8,17.9,8.8,8.8,0.0,25.8,49.7,21.3,79,74,1001.5,3.1
2019-08-09,21.1,15.7,3.8,3.8,0.0,21.2,49.0,17.8,83,57,1003.4,8.0
2019-08-10,19.5,13.6,3.3,3.3,0.0,22.8,49.7,16.2,74,44,1007.2,10.9
2019-08-11,24.0,12.9,0.0,0.0,0.0,24.5,48.6,18.8,67,51,1011.6,11.4
2019-08-12,25.8,17.0,2.5,2.5,0.0,18.7,47.5,20.7,70,33,1009.2,7.1
2019-08-13,25.0,16.5,0.1,0.1,0.0,17.1,34.9,20.2,66,38,1008.4,3.6
2019-08-14,22.0,13.2,0.0,0.0,0.0,17.5,34.6,17.8,55,45,1013.3,3.1
2019-08-15,23.0,13.3,0.0,0.0,0.0,12.1,26.3,18.0,58,46,1017.2,3.3
2019-08-16,25.7,14.8,5.5,5.5,0.0,9.5,23.0,19.6,72,46,1015.4,1.8
2019-08-17,25.2,17.2,7.3,7.3,0.0,12.0,36.4,20.4,86,84,1014.1,3.7
2019-08-18,26.1,17.3,1.0,1.0,0.0,11.1,24.5,21.5,79,58,1013.5,0.0
2019-08-19,27.4,17.8,3.7,3.7,0.0,23.7,52.9,22.1,73,47,1010.9,7.4
2019-08-20,25.9,14.8,0.0,0.0,0.0,14.8,33.1,20.3,63,8,1016.1,6.5
2019-08-21,24.0,16.1,3.3,3.3,0.0,14.0,33.5,20.4,82,79,1010.1,3.5
2019-08-22,23.6,16.4,6.1,6.1,0.0,19.2,40.3,20.6,71,50,1008.5,9.0
2019-08-23,21.0,12.9,0.0,0.0,0.0,20.3,42.8,17.0,60,25,1015.9,7.8
2019-08-24,20.4,12.5,0.0,0.0,0.0,13.3,27.7,16.5,67,38,1023.7,3.3
2019-08-25,22.6,11.9,0.0,0.0,0.0,12.0,29.2,17.4,70,6,1026.5,3.5
2019-08-26,23.9,12.9,0.0,0.0,0.0,10.9,27.0,18.1,68,8,1022.8,4.3
2019-08-27,24.4,12.6,0.0,0.0,0.0,15.9,32.8,18.7,66,44,1015.2,5.6
2019-08-28,20.4,17.0,18.0,18.0,0.0,13.7,33.5,18.5,87,92,1009.9,3.4
2019-08-29,22.2,16.5,0.0,0.0,0.0,19.5,41.0,19.1,74,23,1009.7,9.3
2019-08-30,21.8,14.5,4.9,4.9,0.0,27.0,53.6,17.5,68,38,1011.4,7.6
2019-08-31,19.5,12.6,0.0,0.0,0.0,20.3,41.8,16.0,66,30,1022.3,7.6
2019-09-01,21.0,10.4,0.5,0.5,0.0,16.8,33.1,16.1,68,56,1025.0,3.0
2019-09-02,19.4,14.4,22.5,22.5,0.0,14.7,40.0,16.8,88,81,1014.0,6.3
2019-09-03,18.1,11.0,1.3,1.3,0.0,15.2,27.7,15.1,67,70,1017.1,0.8
2019-09-04,21.6,12.4,8.0,8.0,0.0,33.8,66.2,17.4,76,63,1008.5,8.7
2019-09-05,19.3,9.2,0.0,0.0,0.0,15.7,34.9,14.6,68,30,1018.3,6.8
2019-09-06,21.0,10.3,0.6,0.6,0.0,17.6,33.5,15.4,73,55,1015.7,0.7
2019-09-07,18.9,12.3,2.0,2.0,0.0,10.4,24.8,14.7,77,78,1009.1,2.5
2019-09-08,16.5,11.0,0.6,0.6,0.0,18.7,40.3,13.4,76,40,1015.6,3.6
2019-09-09,15.5,8.3,0.0,0.0,0.0,9.0,20.2,12.0,71,41,1026.0,0.5
2019-09-10,18.4,8.2,4.6,4.6,0.0,12.7,33.1,13.7,83,87,1024.0,1.6
2019-09-11,23.7,12.4,8.8,8.8,0.0,21.3,50.8,18.3,81,76,1016.2,8.0
2019-09-12,18.3,10.2,0.0,0.0,0.0,13.7,31.7,13.7,63,26,1024.3,4.8
2019-09-13,18.0,7.8,0.0,0.0,0.0,24.9,47.9,13.6,62,46,1028.8,7.9
2019-09-14,22.1,11.8,8.0,8.0,0.0,34.7,74.9,16.2,76,80,1017.2,15.5
2019-09-15,16.7,11.4,0.0,0.0,0.0,21.7,43.9,14.2,67,46,1017.9,9.3
2019-09-16,19.0,9.6,0.0,0.0,0.0,15.5,34.2,13.8,66,43,1018.4,5.7
2019-09-17,17.9,8.4,0.0,0.0,0.0,10.2,24.1,12.4,70,9,1022.4,7.0
2019-09-18,16.4,7.9,0.0,0.0,0.0,10.8,25.9,11.5,74,8,1026.6,3.5
2019-09-19,18.9,7.3,0.0,0.0,0.0,8.6,22.3,13.3,68,43,1025.2,1.8
2019-09-20,22.3,11.6,0.0,0.0,0.0,16.9,36.4,16.8,75,57,1020.9,6.7
2019-09-21,23.7,13.4,0.0,0.0,0.0,10.2,20.5,18.3,80,9,1021.0,4.1
2019-09-22,26.0,15.2,0.0,0.0,0.0,30.3,58.0,21.0,71,71,1013.4,6.0
2019-09-23,23.0,15.6,4.9,4.9,0.0,26.5,54.0,20.2,80,91,1004.0,9.0
2019-09-24,17.1,11.5,0.2,0.2,0.0,18.9,36.0,14.4,74,81,1006.7,7.6
2019-09-25,18.1,9.2,0.1,0.1,0.0,15.9,30.2,13.8,76,60,1009.1,2.6
2019-09-26,17.8,11.7,14.0,14.0,0.0,18.2,40.7,14.9,86,70,1005.5,6.5
2019-09-27,17.6,9.8,0.0,0.0,0.0,15.0,33.1,13.6,75,38,1015.8,8.6
2019-09-28,18.9,13.2,5.1,5.1,0.0,17.6,35.3,15.5,88,92,1014.5,9.6
2019-09-29,14.0,6.9,0.0,0.0,0.0,16.3,33.1,10.3,64,24,1028.1,5.0
2019-09-30,13.0,5.3,0.5,0.5,0.0,14.2,28.4,9.0,69,51,1026.5,7.0
2019-10-01,16.6,8.2,21.2,21.2,0.0,12.2,38.2,12.4,95,99,1011.8,2.1
2019-10-02,14.2,5.1,0.1,0.1,0.0,18.4,37.8,10.3,71,77,1014.7,8.9
2019-10-03,9.0,3.4,3.0,3.0,0.0,14.0,29.5,6.1,68,73,1020.5,6.2
2019-10-04,10.3,3.4,2.9,2.9,0.0,20.3,40.0,6.6,68,50,1022.2,6.3
2019-10-05,10.8,1.2,0.0,0.0,0.0,11.0,24.1,6.2,70,23,1029.5,3.2
2019-10-06,14.9,5.2,0.4,0.4,0.0,23.5,46.1,10.4,80,79,1019.3,10.5
2019-10-07,14.4,10.4,11.9,11.9,0.0,20.4,38.9,12.7,86,99,1017.1,5.6
2019-10-08,15.1,7.0,0.0,0.0,0.0,14.0,28.1,10.8,73,8,1025.4,1.5
2019-10-09,14.5,4.2,0.0,0.0,0.0,14.3,31.7,8.9,76,62,1029.6,5.3
2019-10-10,15.0,5.1,0.0,0.0,0.0,15.8,32.8,9.5,74,77,1029.2,8.7
2019-10-11,15.9,5.4,0.0,0.0,0.0,18.6,36.0,10.1,69,15,1025.6,11.6
2019-10-12,16.0,6.6,2.4,2.4,0.0,23.2,42.1,11.2,72,55,1015.3,0.7
2019-10-13,13.6,5.6,0.0,0.0,0.0,22.8,44.3,9.7,71,18,1016.0,5.9
2019-10-14,13.2,5.8,0.1,0.1,0.0,20.1,45.4,9.2,71,49,1012.7,8.6
2019-10-15,11.6,3.9,0.0,0.0,0.0,19.3,40.7,7.6,67,42,1017.8,5.5
2019-10-16,14.9,6.0,5.5,5.5,0.0,23.7,45.4,9.9,70,99,1008.6,5.2
2019-10-17,7.6,4.2,51.8,51.8,0.0,38.6,74.9,5.7,95,100,992.8,12.3
2019-10-18,8.8,4.7,0.3,0.3,0.0,23.5,45.4,7.2,69,83,1007.7,13.2
2019-10-19,9.4,2.2,0.0,0.0,0.0,12.0,28.1,5.3,71,9,1016.9,6.6
2019-10-20,12.4,1.6,0.0,0.0,0.0,13.6,28.4,6.0,79,47,1016.3,5.6
2019-10-21,12.6,1.4,0.0,0.0,0.0,12.9,25.9,6.7,85,33,1020.3,2.1
2019-10-22,14.5,6.3,11.6,11.6,0.0,21.6,42.8,10.3,79,99,1014.5,8.7
2019-10-23,13.0,8.7,13.7,13.7,0.0,22.9,50.0,10.6,75,49,1010.5,12.0
2019-10-24,13.1,6.4,0.1,0.1,0.0,25.1,46.8,9.2,69,55,1019.0,10.7
2019-10-25,9.9,3.6,0.0,0.0,0.0,11.0,25.6,6.4,80,84,1024.5,5.2
2019-10-26,9.4,4.3,0.0,0.0,0.0,12.7,24.1,6.4,68,57,1024.0,1.5
2019-10-27,7.6,4.4,30.2,30.2,0.0,25.1,61.6,6.1,85,100,1014.2,12.4
2019-10-28,11.7,7.1,0.2,0.2,0.0,15.6,33.5,9.1,90,66,1019.2,1.8
2019-10-29,14.9,7.1,0.0,0.0,0.0,21.7,41.8,10.8,81,50,1021.3,11.4
2019-10-30,14.0,8.5,2.9,2.9,0.0,16.1,30.2,11.4,86,94,1022.0,4.4
2019-10-31,14.9,7.9,48.3,48.3,0.0,24.1,57.2,11.5,97,100,1004.3,5.8
2019-11-01,9.2,0.6,17.6,17.6,0.0,55.1,105.5,4.7,63,75,1006.0,1.5
2019-11-02,5.7,-1.2,0.7,0.7,0.0,12.2,28.4,2.5,68,70,1020.0,4.2
2019-11-03,5.3,2.3,2.7,2.7,0.0,22.4,45.7,3.5,84,51,1015.0,6.1
2019-11-04,6.7,0.5,0.5,0.5,0.0,22.7,42.8,3.9,70,81,1021.8,8.6
2019-11-05,7.2,3.2,10.3,10.3,0.0,25.1,47.5,5.7,82,82,1017.3,13.6
2019-11-06,3.6,0.8,0.8,0.4,0.28,29.5,59.8,2.2,62,61,1022.9,13.1
2019-11-07,1.2,-3.6,8.9,4.5,3.08,14.8,33.8,-0.2,76,84,1020.0,6.6
2019-11-08,-0.6,-5.2,0.6,0.0,0.42,20.2,46.8,-3.3,58,55,1020.7,6.0
2019-11-09,1.9,-5.2,0.0,0.0,0.0,25.6,50.4,-1.8,63,60,1020.0,6.6
2019-11-10,5.3,-1.9,0.9,0.9,0.0,23.1,43.9,1.3,66,97,1012.4,11.1
2019-11-11,-2.4,-7.3,5.8,0.1,3.99,21.9,41.4,-5.3,56,96,1023.4,7.0
2019-11-12,-5.9,-11.2,12.5,0.0,8.82,26.3,50.8,-7.9,73,83,1014.2,15.3
2019-11-13,-7.0,-13.6,0.0,0.0,0.0,28.4,54.7,-10.0,69,41,1024.7,6.3
2019-11-14,-1.9,-11.1,1.1,0.0,0.84,19.3,36.7,-5.8,79,98,1024.9,5.9
2019-11-15,1.5,-9.8,1.4,0.2,0.91,29.0,63.4,-1.7,74,59,1018.3,15.8
2019-11-16,-6.7,-14.1,0.0,0.0,0.0,15.0,40.0,-10.3,59,0,1035.4,1.1
2019-11-17,-5.0,-14.5,0.0,0.0,0.0,9.8,18.0,-9.4,73,39,1029.4,2.9
2019-11-18,-3.9,-11.9,0.0,0.0,0.0,12.3,25.6,-6.9,76,64,1015.6,7.9
2019-11-19,-1.4,-4.7,2.6,0.9,1.19,9.4,17.6,-2.5,88,95,1010.3,2.1
2019-11-20,-0.0,-3.0,2.5,0.4,1.47,9.7,18.0,-1.4,93,93,1017.1,0.4
2019-11-21,-0.1,-8.9,1.2,1.2,0.0,18.9,33.8,-3.7,89,43,1018.8,3.4
2019-11-22,4.9,-3.6,5.3,5.3,0.0,32.4,63.0,0.4,79,95,1003.2,14.1
2019-11-23,1.9,-6.5,0.0,0.0,0.0,25.8,50.8,-3.0,68,39,1010.8,6.5
2019-11-24,2.1,-4.1,0.0,0.0,0.0,11.5,24.1,-1.3,76,96,1000.5,4.5
2019-11-25,5.1,-2.7,0.0,0.0,0.0,17.8,36.4,1.1,82,64,1004.6,5.4
2019-11-26,8.4,-1.9,0.0,0.0,0.0,20.7,38.9,2.7,84,55,1011.5,5.1
2019-11-27,1.7,-3.4,18.6,18.3,0.21,25.9,47.9,-0.3,94,87,1010.7,6.1
2019-11-28,0.6,-4.4,3.5,1.2,1.61,29.6,58.3,-1.5,75,76,1014.7,9.2
2019-11-29,-1.9,-9.1,0.0,0.0,0.0,14.1,30.2,-5.0,69,54,1026.1,5.9
2019-11-30,-5.1,-12.2,0.0,0.0,0.0,13.9,30.2,-9.0,62,7,1022.0,5.7
2019-12-01,-8.4,-13.7,0.0,0.0,0.0,19.0,38.9,-10.7,67,67,1017.2,4.8
2019-12-02,-4.7,-10.3,0.0,0.0,0.0,24.3,48.2,-7.7,64,51,1011.9,17.8
2019-12-03,-0.6,-9.7,0.0,0.0,0.0,18.8,36.0,-5.8,63,25,1003.7,6.9
2019-12-04,0.6,-6.4,2.7,0.0,1.89,12.8,24.1,-3.0,83,96,996.5,2.3
2019-12-05,-0.2,-6.1,1.2,0.1,0.77,23.6,44.6,-3.3,79,89,1004.1,4.7
2019-12-06,-3.6,-9.6,0.2,0.0,0.14,20.2,38.5,-5.9,71,75,1016.5,6.7
2019-12-07,-5.3,-10.9,0.0,0.0,0.0,15.3,31.7,-8.3,65,59,1026.9,4.2
2019-12-08,-1.6,-11.1,0.3,0.0,0.21,24.6,45.7,-5.9,70,66,1024.1,9.7
2019-12-09,3.1,-1.5,10.4,9.1,0.91,20.9,39.6,0.8,92,100,1010.1,9.9
2019-12-10,7.2,-8.4,2.8,2.8,0.0,29.5,60.5,1.1,78,97,1004.8,14.3
2019-12-11,-2.6,-10.9,0.7,0.0,0.49,30.2,56.9,-7.3,51,53,1022.4,2.1
2019-12-12,-4.7,-10.8,0.0,0.0,0.0,22.3,46.1,-8.1,50,31,1034.8,6.1
2019-12-13,1.9,-4.7,1.9,1.9,0.0,18.7,34.6,-1.6,68,96,1025.3,10.8
2019-12-14,2.9,-1.0,19.1,19.1,0.0,23.2,42.5,0.6,98,100,998.3,6.3
2019-12-15,-0.1,-10.7,1.4,0.5,0.63,37.3,71.3,-4.2,68,68,999.5,26.0
2019-12-16,-5.8,-12.0,0.0,0.0,0.0,25.9,50.4,-9.1,58,40,1022.8,6.2
2019-12-17,-2.1,-8.0,2.7,0.0,1.89,9.4,18.0,-5.1,80,87,1013.8,2.2
2019-12-18,-3.2,-15.7,2.3,0.1,1.54,28.2,54.7,-6.9,76,95,1007.8,1.6
2019-12-19,-14.8,-20.4,0.0,0.0,0.0,27.4,56.2,-17.3,58,30,1024.3,18.7
2019-12-20,-11.2,-17.6,0.0,0.0,0.0,17.6,35.3,-14.9,61,4,1037.0,8.9
2019-12-21,-7.8,-16.0,0.0,0.0,0.0,9.7,22.3,-12.6,73,80,1034.6,0.8
2019-12-22,3.3,-13.9,0.0,0.0,0.0,21.1,42.8,-4.1,82,88,1020.5,3.1
2019-12-23,5.7,-2.2,0.0,0.0,0.0,26.1,51.8,1.3,80,78,1012.4,7.9
2019-12-24,-1.6,-7.2,0.0,0.0,0.0,17.9,34.2,-4.7,65,41,1023.6,1.8
2019-12-25,-4.0,-7.5,0.0,0.0,0.0,17.7,33.1,-6.1,59,97,1024.1,9.4
2019-12-26,-3.2,-10.8,0.6,0.0,0.42,18.1,36.7,-7.1,57,87,1028.0,8.8
2019-12-27,3.0,-1.9,6.6,6.6,0.0,20.1,38.2,-0.0,95,80,1016.6,8.1
2019-12-28,1.8,-3.3,0.0,0.0,0.0,22.7,46.1,-0.5,80,48,1020.0,12.6
2019-12-29,-0.6,-5.9,0.0,0.0,0.0,20.1,38.9,-3.3,72,63,1023.4,3.8
2019-12-30,-3.3,-4.6,12.5,0.3,8.61,26.6,56.9,-4.0,71,100,1015.5,13.3
2019-12-31,-0.7,-3.3,7.2,0.1,4.97,19.4,36.7,-2.3,91,97,1003.6,4.0
2020-01-01,-0.3,-3.4,1.5,0.0,1.05,20.4,38.2,-1.9,85,85,999.9,14.8
2020-01-02,0.4,-5.0,0.2,0.0,0.14,23.1,43.6,-1.7,85,93,1006.2,5.1
2020-01-03,3.0,0.2,0.0,0.0,0.0,15.1,31.0,1.6,84,81,1005.4,7.9
2020-01-04,-0.9,-5.4,1.7,0.0,1.19,10.5,21.6,-2.8,89,91,1006.9,3.6
2020-01-05,-4.4,-14.8,0.5,0.0,0.42,17.2,34.9,-7.4,76,71,1010.1,3.4
2020-01-06,-7.4,-18.0,2.4,0.0,1.68,12.6,25.2,-11.4,83,78,1010.8,2.8
2020-01-07,-4.4,-9.3,0.4,0.0,0.28,21.7,42.1,-6.8,81,72,1013.3,4.8
2020-01-08,-1.4,-11.9,2.0,0.0,1.4,27.4,53.3,-5.0,81,86,1011.1,6.0
2020-01-09,-10.6,-18.8,0.0,0.0,0.0,20.9,41.0,-15.1,70,46,1037.4,2.4
2020-01-10,3.1,-9.5,0.4,0.1,0.21,19.7,37.1,-1.7,78,99,1024.6,8.3
2020-01-11,3.5,-2.8,40.2,40.2,0.0,27.3,51.8,0.8,97,100,1015.4,6.8
2020-01-12,-3.9,-11.8,17.1,14.2,2.03,34.5,76.0,-7.8,83,99,1019.4,3.5
2020-01-13,-9.9,-15.0,0.5,0.0,0.35,12.1,24.1,-12.1,82,78,1031.3,2.9
2020-01-14,-8.1,-14.4,0.8,0.0,0.56,15.1,28.1,-10.2,81,91,1025.9,1.8
2020-01-15,0.3,-8.7,0.5,0.0,0.35,12.3,25.9,-4.0,83,92,1018.5,4.6
2020-01-16,-2.4,-14.1,3.8,0.0,2.66,19.4,37.8,-5.8,81,88,1016.6,3.3
2020-01-17,-15.2,-22.6,0.0,0.0,0.0,16.1,32.0,-19.3,69,4,1039.6,10.1
2020-01-18,-11.7,-22.6,7.0,0.0,4.9,19.8,36.7,-18.2,77,99,1028.2,1.0
2020-01-19,-9.2,-15.7,7.4,0.0,5.18,19.4,36.4,-11.4,77,89,1008.1,5.2
2020-01-20,-13.5,-20.3,0.0,0.0,0.0,19.5,37.1,-16.6,71,1,1025.8,9.1
2020-01-21,-8.5,-21.0,0.1,0.0,0.14,14.6,27.4,-15.6,76,59,1029.5,8.6
2020-01-22,-0.8,-7.3,0.0,0.0,0.0,22.9,43.2,-4.1,80,78,1025.5,12.9
2020-01-23,-1.1,-5.2,0.0,0.0,0.0,17.3,32.8,-3.5,77,96,1026.5,1.9
2020-01-24,-2.5,-8.3,0.0,0.0,0.0,16.9,32.4,-4.7,86,88,1029.1,0.5
2020-01-25,0.0,-7.2,9.4,0.1,6.51,20.3,37.1,-3.1,86,100,1019.7,9.2
2020-01-26,0.6,-1.1,6.7,1.5,3.64,19.5,37.4,-0.3,94,99,1003.1,6.9
2020-01-27,1.4,-1.9,0.6,0.4,0.14,15.3,30.6,-0.4,89,95,1001.9,8.0
2020-01-28,-1.9,-10.0,0.0,0.0,0.0,11.0,21.2,-3.7,82,76,1010.4,5.0
2020-01-29,-8.1,-17.1,0.0,0.0,0.0,12.3,19.4,-13.1,74,0,1022.2,3.6
2020-01-30,-10.7,-20.1,0.0,0.0,0.0,12.6,16.6,-15.0,73,49,1028.2,2.0
2020-01-31,-8.3,-20.7,0.1,0.0,0.07,10.2,14.0,-12.6,82,58,1025.5,2.0
2020-02-01,-4.8,-10.2,0.4,0.0,0.28,6.3,11.5,-7.8,87,44,1014.7,1.5
2020-02-02,-4.9,-13.2,0.3,0.0,0.21,7.6,11.9,-9.0,89,92,1001.1,1.4
2020-02-03,1.3,-11.4,0.1,0.0,0.07,22.7,43.9,-3.8,88,75,1005.6,4.1
2020-02-04,-0.5,-9.9,0.0,0.0,0.0,15.2,28.1,-3.9,85,79,1009.8,1.1
2020-02-05,-4.2,-14.8,0.0,0.0,0.0,15.9,30.2,-9.4,73,46,1018.8,5.4
2020-02-06,-8.0,-13.9,7.4,0.0,5.32,20.5,38.2,-10.6,86,100,1008.9,3.6
2020-02-07,-6.7,-10.6,28.6,0.0,20.02,36.4,65.5,-7.9,85,100,993.0,14.2
2020-02-08,-11.4,-21.1,0.2,0.0,0.14,23.4,43.2,-16.8,67,18,1019.3,7.7
2020-02-09,-8.4,-23.9,0.0,0.0,0.0,11.4,16.9,-17.7,73,35,1031.6,3.9
2020-02-10,-3.2,-10.4,6.6,0.0,4.62,15.3,27.4,-5.5,89,64,1017.5,2.1
2020-02-11,-1.5,-11.7,0.0,0.0,0.0,14.0,25.2,-5.9,88,85,1013.8,3.3
2020-02-12,-1.0,-4.8,0.0,0.0,0.0,23.6,44.3,-3.1,75,71,1014.4,7.7
2020-02-13,-2.0,-14.6,3.6,0.0,2.52,20.8,39.6,-6.3,81,100,1008.5,3.4
2020-02-14,-15.8,-24.9,0.0,0.0,0.0,15.8,29.9,-20.5,62,33,1029.6,4.8
2020-02-15,-8.7,-25.6,0.1,0.0,0.07,18.4,32.4,-16.4,69,61,1028.8,7.5
2020-02-16,0.6,-8.0,1.6,0.0,1.12,23.6,43.9,-2.2,77,92,1014.6,13.7
2020-02-17,-2.4,-17.3,0.1,0.0,0.07,15.8,31.0,-9.7,69,18,1026.2,4.7
2020-02-18,2.7,-18.4,3.8,0.8,2.1,34.9,64.4,-7.5,77,98,1019.7,7.6
2020-02-19,0.6,-16.9,1.4,0.0,0.98,31.1,57.2,-6.8,68,67,1020.4,8.0
2020-02-20,-13.0,-23.1,0.0,0.0,0.0,16.7,31.7,-17.4,64,6,1031.5,3.8
2020-02-21,-4.9,-20.2,0.0,0.0,0.0,28.8,54.0,-12.3,69,5,1026.6,7.9
